row;transactionID;customerKey;ProductKey;dateKey;PromotionKey;salesPersonKey;manfKey;Quantity;Price;Margin;Cost;OverHead;returns;Sales;Expenses;net profit;net margin
4601FA6D-CD30-4EFE-902B-04F95A2411F5;0A5DE4FA-B1BB-424C-806C-C239DEE402A9;400337;506;06.18.2009;7;285;105;1;204;0,43;116,28;8,772;NULL;204;116,28;78,948;38,7%
EBB097C6-C06F-481D-846D-04F962B3EE47;034FD1AB-7087-4A24-B021-DDAC05456FCC;177461;543;07.14.2010;12;292;105;1;263,5152;0,3;184,46064;23,716368;NULL;263,5152;184,46064;55,338192;21,0%
F66534F6-C0E1-4BBC-BC95-04F96755E604;C0457A0C-3D95-4C64-B862-33EBF17FA339;104352;577;12.04.2010;7;292;107;3;1886,204131;1;1438,058829;101,6503811;0;5658,612393;4314,176488;1242,785524;22,0%
E46A685F-4893-4D37-9CE7-04F99D7FE012;9FF39002-1607-4D7C-AB22-31A64716735D;22128;508;01.10.2010;5;283;100;1;308,8176;0,47;163,673328;73,5432816;2;308,8176;163,673328;71,6009904;23,2%
A73DE99D-A9C4-49CB-8768-04F9DAB2221C;C07AB56A-0299-431C-ABE9-D781EADF0C57;186583;437;12.10.2010;12;289;100;1;211,191;0,49;107,70741;46,045077;1;211,191;107,70741;57,438513;27,2%
89817CE0-A98A-4F8A-B391-04FA2C48C2F5;F1DF9F3A-24B2-4008-9A37-197B576D2E8C;68201;295;05.10.2009;7;291;102;1;275,01;0,4;165,006;22,0008;NULL;275,01;165,006;88,0032;32,0%
5DEA256D-90D6-4E86-80D5-04FA43D15E8F;F1538C93-B5CE-49DC-A658-72B5FD503D33;142640;370;03.07.2010;10;293;107;1;1453,433;0,3;1017,4031;87,20598;NULL;1453,433;1017,4031;348,82392;24,0%
19E0C2F7-9D0B-485B-B4F7-04FA6876F5BF;83BC8372-B0E6-445E-8F50-06D4F8674A7A;126568;420;10.16.2008;5;292;109;4;213,1139097;1;152,8847504;14,82764857;0;852,4556387;611,5390016;226,0889885;26,5%
B2539222-56D9-48BC-A78D-04FA6C220BD5;DF25C7DF-8D92-4CD0-BA66-7AAACAD5F14A;296951;385;04.22.2009;14;294;104;1;1251,12;0,23;963,3624;86,32728;NULL;1251,12;963,3624;201,43032;16,1%
EFACA786-68BD-49A6-B77C-04FA75F52F4E;DA9D43A5-53B6-46AC-B65C-8476E39FD3D0;134010;403;12.20.2009;13;285;102;1;197,76;0,44;110,7456;17,40288;NULL;197,76;110,7456;69,61152;35,2%
542B2325-2376-4CB4-B964-04FA784E2D3A;759F378E-C358-4820-84EF-A981767A7F08;204225;261;12.31.2010;6;294;105;1;89,4658;0,4;53,67948;7,157264;NULL;89,4658;53,67948;28,629056;32,0%
D4769610-7467-41F9-87D4-04FA99ECCEBC;1E63BB8E-FFF7-4B5E-8668-181B329530FD;95865;601;02.15.2010;12;293;109;1;60,9348;0,42;35,342184;2,5592616;NULL;60,9348;35,342184;23,0333544;37,8%
220AAFD7-B79A-49CA-BEC8-04FAC18E76AC;91978E01-3768-40FC-9427-EC787CC59EAF;163761;369;04.24.2010;14;292;103;1;1756,6032;0,18;1440,414624;94,8565728;NULL;1756,6032;1440,414624;221,3320032;12,6%
57872B98-3083-4B5C-8102-04FAF40D7C5F;A64BE1BC-1DC2-427E-8835-C04379F0E9CA;110860;478;04.24.2010;13;291;109;1;62,418;0,3;43,6926;5,61762;NULL;62,418;43,6926;13,10778;21,0%
B218190B-8264-4F11-895E-04FB24B56429;C24B8AB3-EE37-4C5C-AA23-3A3FE3B66262;400262;446;05.30.2010;5;285;102;1;54,6312;0,5;27,3156;38,19468;2;54,6312;27,3156;-10,87908;-19,9%
40ED16B1-4900-435A-B78C-04FBA9BC270D;9541763F-EF0F-47D2-8467-1048A8BC2D77;126089;180;03.28.2008;14;295;101;1;71;1;56,8;6,745;0;71;56,8;7,455;10,5%
D1559E43-AD17-43DA-8842-04FC0EDFC8B6;9E6A2A45-2054-455C-9693-EE7AF06A0569;104188;349;09.16.2010;16;288;109;2;2034,087544;1;1728,944242;71,27772456;0;4068,175089;3457,888484;539,0088804;13,2%
91B10091-6EAB-402E-A86C-04FC11EF68E8;5B542F8C-07A7-48A0-AD64-264E6710B364;185402;358;11.12.2009;1;296;102;1;1664;0,31;1148,16;103,168;NULL;1664;1148,16;412,672;24,8%
D2422678-D6BD-4D0E-B138-04FC435B2E1E;60A05009-04BA-47BB-A7D4-DD5055C55C91;176303;506;02.24.2009;8;281;108;1;204;0,43;116,28;8,772;NULL;204;116,28;78,948;38,7%
B5811377-9C46-4926-939A-04FC50DB9B5B;B7ED8CB7-3836-4F02-B99D-298ADD204420;276433;385;11.14.2010;6;286;107;1;1276,1424;0,3;893,29968;38,284272;NULL;1276,1424;893,29968;344,558448;27,0%
2BAF582A-F502-4F86-A588-04FC616AB53A;5F748F8B-012F-40C6-AB05-EE0B19993513;128163;578;08.01.2008;5;293;102;2;2744;0,27;2003,12;222,264;NULL;5488;4006,24;1259,496;23,0%
3608BF21-640C-4E45-9219-04FC9C2EB0E9;88F08609-97ED-489E-8EAE-8A0E435E52BC;73134;327;08.17.2010;6;295;107;1;1454,6424;-0,02;1483,735248;-2,9092848;NULL;1454,6424;1483,735248;-26,1835632;-1,8%
0815A838-ED08-48E9-850B-04FCAC5BD38B;5870F235-3BFD-4747-BA09-EB4B2EF15E83;10939;320;04.17.2010;15;292;110;1;1755,397807;1;1384,235265;85,12500769;0;1755,397807;1384,235265;286,0375347;16,3%
D6FC3CE0-2A5E-461C-AA9F-04FCE15B64E2;B24191BD-D3A9-471B-B9C1-587AE3F2307A;46285;262;05.21.2010;12;288;109;1;86,5368;0,22;67,498704;5,7114288;NULL;86,5368;67,498704;13,3266672;15,4%
52A6E6EF-E6BE-411C-A852-04FCE9DAEC7A;72DADD04-A18B-4946-9E74-26E597AEA552;119928;361;05.28.2010;3;290;101;1;1560,6;0,21;1232,874;140,5452;1;1560,6;1232,874;187,1808;12,0%
D9AAC01B-E206-44AE-A3AF-04FCED5F7AE3;BA6B441F-F69F-4945-9D60-FECFB50E4A4F;232767;329;12.25.2008;7;294;110;1;1583;0,29;1123,93;45,907;NULL;1583;1123,93;413,163;26,1%
E0A443F7-1A80-4266-A91E-04FD83410449;FFC9AA0E-CB52-4E4B-8EBF-EC49B0E3BE96;214259;314;05.24.2010;6;284;105;1;1651,9964;0,25;1238,9973;82,59982;NULL;1651,9964;1238,9973;330,39928;20,0%
91A4CB0F-FBF4-4A97-8C61-04FDB366C2E2;24F35DEA-0DD5-4E23-BDCB-345B82D74033;228764;482;04.05.2009;12;296;107;1;76,76;0,23;59,1052;1,76548;NULL;76,76;59,1052;15,88932;20,7%
F1D1EEF6-0AA2-44A8-A164-04FDC21E470F;2A57D9B1-8244-4963-99D6-632E42B54D26;277052;462;07.15.2008;1;289;105;1;60;0,4;36;4,8;NULL;60;36;19,2;32,0%
5FDB1E67-E9E9-4D08-9AC5-04FDD7335996;A5FB07A4-EB13-422B-A07D-CE71EA3A6193;31246;454;05.21.2010;10;286;106;1;96,7479;0,28;69,658488;8,1268236;NULL;96,7479;69,658488;18,9625884;19,6%
EDB21A97-E558-451A-A998-04FDDCB2F274;12882CDF-596B-47B1-9C82-C2EA3F2F7A61;10221;574;09.22.2008;2;285;106;3;2718,069562;1;2154,572908;123,2461487;0;8154,208686;6463,718725;1567,243812;19,2%
A98AA2DC-C5B1-47D7-8A99-04FDFBFEB88A;5FCF920F-8C58-4675-949E-2CEBBE779307;345918;398;11.26.2009;2;281;102;1;98,88;0,29;70,2048;20,73504;1;98,88;70,2048;7,94016;8,0%
9FA59E21-8F40-491A-9481-04FE180C19AC;235178F8-6E5C-40E9-9F83-5A8F79C0F035;299460;486;01.27.2010;16;287;100;1;34,2784;0,42;19,881472;19,3190784;1;34,2784;19,881472;-4,9221504;-14,4%
A22FC20F-D9E0-483C-A941-04FE1EB844F4;44B2695F-3B1A-406C-8C9F-C361B9CC7A9D;401001;337;03.15.2010;10;281;109;1;1421,676;0,29;1009,38996;41,228604;NULL;1421,676;1009,38996;371,057436;26,1%
26C68B54-4657-4092-885A-04FE41C88DF6;7A332093-83A9-4F62-98D0-671320253186;295692;446;05.19.2008;10;289;100;1;52;0,49;26,52;5,096;NULL;52;26,52;20,384;39,2%
4B6BEC37-2F49-4FDE-8F3A-04FE5E727E6F;1F63DD61-E76B-4E11-AD40-AA202E798A37;248129;478;10.20.2008;11;295;107;1;60;0,32;40,8;3,84;NULL;60;40,8;15,36;25,6%
226D0D4C-50E2-4AE3-8A27-04FE8AB486A7;A7433CF9-9A16-4A58-9E13-76D00FCBFEE8;400426;234;01.11.2010;5;281;100;1;67,4856;0,26;49,939344;1,7546256;NULL;67,4856;49,939344;15,7916304;23,4%
AB1BDCA1-8CDF-4E62-8798-04FE9B5C2F2F;2B775E2A-E70A-4319-B1BE-DE9F0699D5F0;109343;566;01.10.2010;3;294;102;2;1972,810422;1;1483,503513;108,4146227;0;3945,620843;2967,007026;870,1991949;22,1%
188F3D61-D2D2-46C1-947C-04FEC4F827D4;C7577BF3-55C7-4D95-8BDB-BA9A10AE94B9;151166;228;03.18.2008;16;282;108;1;29;0,58;12,18;5,046;NULL;29;12,18;11,774;40,6%
6047BF63-82C3-4D20-9D32-04FECDDBE775;63F8D6B2-ADDD-48C0-B830-66CD13F1CA8E;274009;340;04.13.2010;13;286;109;1;1291,8708;0,26;955,984392;67,1772816;NULL;1291,8708;955,984392;268,7091264;20,8%
1D934F15-F82F-4556-A698-04FEE4BC6294;7411EB47-0D31-4406-90F9-3332362198C0;50070;282;01.10.2010;14;282;103;1;182,4576;0,46;98,527104;16,7860992;NULL;182,4576;98,527104;67,1443968;36,8%
208AC20A-49A5-45F7-A897-04FF16B1A41D;DD1B3CD4-DAA8-46F8-8515-0ECFAC86A0DE;234162;400;05.05.2009;6;284;109;1;258,06;0,42;149,6748;10,83852;NULL;258,06;149,6748;97,54668;37,8%
16770849-EA53-4316-AE92-04FF307EB445;596294DF-E466-4B93-9A4F-94B6C69D4685;400428;470;04.04.2008;1;296;104;1;112;0,43;63,84;4,816;NULL;112;63,84;43,344;38,7%
DC214005-D766-4EB8-A061-04FF347C95BF;3AFBDB2F-D219-41FA-9E34-AA448462DD02;341585;262;07.11.2009;12;287;110;1;85,68;0,46;46,2672;11,82384;NULL;85,68;46,2672;27,58896;32,2%
717FF71F-01C4-44CA-8514-04FF47325D54;D136A895-7B9C-4F70-AD19-EAC65E1B9255;233209;497;05.25.2009;2;291;104;1;121,2;0,49;61,812;17,8164;NULL;121,2;61,812;41,5716;34,3%
0D894C44-FD0D-4270-A4D9-04FF505AFAD3;294874B4-EBB3-443C-82BB-FD14CC2F0CCD;101843;9;05.06.2010;6;294;103;2;38;1;30,4;3,382;0;76;60,8;11,818;15,6%
4C2AA602-902B-48F6-BF3C-04FF81B73D26;261A9326-499E-46A6-9646-71698C6B0B9D;295724;482;02.02.2009;3;286;104;1;76,76;0,23;59,1052;1,76548;NULL;76,76;59,1052;15,88932;20,7%
53368D76-AE4A-4381-8C65-04FFCA13B064;F1E7E0BF-DF79-41F6-A026-C0256966120F;191188;358;02.08.2009;9;293;105;1;1664;0,31;1148,16;51,584;NULL;1664;1148,16;464,256;27,9%
816A3B8D-808E-4A2A-B0D6-04FFD9A68246;26D9F613-2D2A-4A30-A9B5-D8647A03AC2E;175339;599;09.12.2009;7;296;107;1;2060;0,23;1586,2;47,38;NULL;2060;1586,2;426,42;20,7%
7F171EA7-8D1B-4264-A6F0-050006DF0911;6CB5FE17-C77B-469A-A49D-D18DDBB253F7;72630;291;05.30.2009;9;292;110;1;234,84;0,32;159,6912;15,02976;NULL;234,84;159,6912;60,11904;25,6%
B4EBC264-4AA6-49FB-9781-050058794865;4F2BAC0E-551C-435C-9F20-3688FDB337F6;217623;354;10.28.2010;11;283;107;1;1996,14;0,22;1556,9892;43,91508;NULL;1996,14;1556,9892;395,23572;19,8%
7C79AA69-432E-4CA6-9BC6-05006827B5F8;B08EC5B7-187B-4AD4-9F46-F5D075DACF01;213842;211;05.28.2009;16;293;104;1;180,25;0,37;113,5575;13,3385;NULL;180,25;113,5575;53,354;29,6%
8C85C84D-00E3-4D69-8240-0500893BD3F2;C6609074-13F6-4099-9B8E-9C68CF226577;256399;252;03.23.2010;10;286;103;1;326,6542;0,5;163,3271;32,66542;NULL;326,6542;163,3271;130,66168;40,0%
0C176B8B-8191-4134-80E5-05009CEAD965;0D2F5EB6-0D24-48D7-B10C-ED48BB2EEDCC;222522;356;09.16.2009;16;288;105;1;1818;0,19;1472,58;103,626;NULL;1818;1472,58;241,794;13,3%
EF7E3230-E06A-49DA-9D76-0500B6766FAE;731A81EC-1641-41BA-AD5A-402C37D4736F;245711;564;09.30.2010;4;289;106;1;4458,5424;0,28;3210,150528;449,5175616;1;4458,5424;3210,150528;798,8743104;17,9%
016BB9BD-CD36-4E9F-BCED-0500E406CBE9;85831350-CE5F-4481-A0D4-2B7F7BFF41DD;173140;503;09.21.2009;10;285;107;1;139,36;0,45;76,648;6,2712;NULL;139,36;76,648;56,4408;40,5%
8769DC1B-65B8-44B6-9B1C-0500F9488A73;E1669A50-DE65-436D-A2E0-CD8F600C56F6;182027;579;08.13.2008;4;282;104;1;1969;0,18;1614,58;110,442;1;1969;1614,58;243,978;12,4%
522AA4E6-8F21-459F-B288-05010DB4DF2E;17FA0C12-D31D-4BA8-B940-C8093B252201;289363;276;07.16.2010;10;295;106;1;340,8715771;1;239,1647969;23,09738281;0;340,8715771;239,1647969;78,60939739;23,1%
AA9AD51F-9105-4F7F-A7F1-050151A3BDC6;E73AD1BA-F68D-4382-A7AC-8F0965D3DC67;187338;563;04.11.2009;14;288;108;2;3397,97;0,19;2752,3557;64,56143;NULL;6795,94;5504,7114;1226,66717;18,1%
731AA56C-CD21-49FC-B0F0-05017A3426F0;D4A1E385-1902-4D42-9015-E47CDCD9B6CD;400337;329;03.09.2009;15;285;102;1;1614,66;0,35;1049,529;56,5131;NULL;1614,66;1049,529;508,6179;31,5%
FD76BFC4-7B9C-48FF-8265-0501930249F7;469BC531-037B-4EB8-9F2C-47A706D2E20A;347875;215;03.20.2010;14;284;105;1;80,3556;0,28;57,856032;4,4999136;NULL;80,3556;57,856032;17,9996544;22,4%
24D3C9E2-79D5-4B65-9CEF-0501A7CB1C61;697A39BC-32D2-43AC-86F4-039D233B1373;207241;368;01.11.2008;13;294;106;1;1625;0,29;1153,75;94,25;NULL;1625;1153,75;377;23,2%
9740C945-5DD3-418C-99C4-0501BB801344;291FD504-2C4B-45A0-90BC-05D61AB08801;89513;422;10.04.2009;1;285;100;1;98,8;0,31;68,172;6,1256;NULL;98,8;68,172;24,5024;24,8%
FE3E454C-7A1C-4E31-8D80-05026B8DD47B;E27F195D-E9D1-46A9-A8A2-44565C8510BE;85514;490;03.22.2010;6;285;106;1;64,4986;0,24;49,018936;1,5479664;NULL;64,4986;49,018936;13,9316976;21,6%
40674046-5CFC-4C2E-94B7-050334E75E20;614E79B2-D4DB-4CB4-B15C-7CD4146D8673;330726;486;12.30.2009;15;282;108;1;33,28;0,37;20,9664;2,46272;NULL;33,28;20,9664;9,85088;29,6%
80A4A398-9D06-49A5-9522-0503C3270CA4;57CC18B7-6BB5-4B6F-9D45-02A3A5C920B8;3833;578;12.14.2010;15;290;100;3;2854,5832;0,21;2255,120728;329,8387416;2;8563,7496;6765,362184;1468,548674;17,1%
91583323-6244-4731-81EE-0503C72642CF;28EDEA08-60A7-4770-9A14-A86E31BDD72F;400661;346;12.20.2008;5;285;103;1;1700;0,35;1105;119;NULL;1700;1105;476;28,0%
EFE227E0-4BC6-4A0C-B4E3-0503FF906A52;6767B918-963D-45C8-9F53-DBD94A776916;95379;405;01.02.2010;9;292;104;1;179,6526;0,32;122,163768;17,2466496;NULL;179,6526;122,163768;40,2421824;22,4%
22249964-8661-459B-92B6-05044EEB380D;7CB656F7-A5DB-4389-9F58-2D925CAB1FDD;11089;219;12.29.2009;13;286;103;1;80,58;0,36;51,5712;2,90088;NULL;80,58;51,5712;26,10792;32,4%
BA84A72B-3C03-480E-A114-050496D77AC8;0351950C-96F3-49C8-9684-BBC3CD78FEFD;28629;437;06.20.2009;14;294;104;1;209,1;0,41;123,369;25,7193;NULL;209,1;123,369;60,0117;28,7%
4D37D51F-B2EB-4312-A7D6-0504D32DC8F2;74E10B4C-6D75-4F81-B6C4-BF7EEC6931C5;335148;591;11.21.2010;1;295;105;1;1786,02;0,016;2636,16552;-170,029104;NULL;1786,02;2636,16552;-680,116416;-38,1%
B29B06CA-61C7-4B3A-9000-05051DB20B53;4D08BBD5-C8AB-4B49-BFEE-3D70C00D340D;400038;527;06.18.2010;5;281;100;1;80,3556;0,24;61,070256;35,7856032;2;80,3556;61,070256;-16,5002592;-20,5%
AC14259D-FB72-4D14-BE46-05055820F9EE;71E2C64D-22A9-4D9A-B07C-2EC7BB05C4B6;400853;261;10.22.2009;9;296;103;1;88,58;0,28;63,7776;19,96048;1;88,58;63,7776;4,84192;5,5%
1DC9FD57-7192-4C0B-A9DE-0505586FC543;21B8698B-8A88-4A39-AD15-3DD164741DC0;18127;359;10.26.2009;13;284;109;1;1560;0,23;1201,2;110,88;1;1560;1201,2;247,92;15,9%
B98436F1-E407-4619-890F-050581B2D40F;C4FBF035-7C9B-466C-A3FF-775456F4047E;240105;310;08.15.2008;14;294;101;1;1723;0,23;1326,71;79,258;NULL;1723;1326,71;317,032;18,4%
8110F694-DA49-4E73-9D19-0505E442CF3A;7BD84091-A8DF-44D8-8133-87ADCE10DD80;172625;270;03.29.2009;13;287;107;1;212,1;0,27;154,833;17,1801;NULL;212,1;154,833;40,0869;18,9%
58CB2C47-A0E8-4F5F-A7B8-0505FC2238CE;71AA3077-3716-4C2C-8363-7D82F4120A52;54673;472;01.30.2010;12;295;102;1;33,2928;0,48;17,312256;19,7941632;1;33,2928;17,312256;-3,8136192;-11,5%
7F340080-1675-4FF9-AC77-05060A9C1359;BF3CBE82-E98E-4252-8408-513FDC722942;186686;350;02.02.2009;5;296;108;1;1648;0,24;1252,48;118,656;NULL;1648;1252,48;276,864;16,8%
7B648D49-4360-409A-93F6-05061BCD57BF;CE0AEF32-5272-4EA8-969A-9E2866F4CB99;400560;347;05.30.2008;4;283;106;1;1800;0,2;1440;72;NULL;1800;1440;288;16,0%
34F9EB5F-192C-4702-8CF2-05069B921A96;7BFAF7F6-3E07-43A6-8B9B-C6624D6EDA63;192294;250;11.06.2009;7;291;103;1;134,16;0,19;108,6696;7,64712;NULL;134,16;108,6696;17,84328;13,3%
26E9631C-0A33-4451-A7FB-05069FD42E7B;D30C8D7B-81A5-4579-AC26-AE9ED79278D2;335483;321;10.29.2008;3;284;108;1;1375;0,35;893,75;48,125;NULL;1375;893,75;433,125;31,5%
706E48A0-A4CE-4F91-B49E-0506AFDA620B;68414F29-E7C6-4296-96FD-53DB5CBCF8DA;276696;234;10.04.2009;10;291;105;1;65,52;0,16;55,0368;2,09664;NULL;65,52;55,0368;8,38656;12,8%
95CB47F1-EF1D-4EF2-ACBE-0506F965008F;D0F03CA9-BE69-4394-929B-FB04513A7934;211334;587;11.24.2009;13;282;106;1;1515;0,18;1242,3;54,54;NULL;1515;1242,3;218,16;14,4%
76D0F290-2A82-4144-8379-05070C334073;F3AF0FB4-A197-4C98-81FB-8E2A562A1D57;124157;187;03.02.2010;16;293;102;3;61;1;36,6;5,185;0;183;109,8;68,015;37,2%
3EAC13BF-0364-472B-A041-05071122071F;515C327D-4B8E-4DD0-893D-C8C50E670232;130514;448;06.11.2010;3;293;109;1;85,696;0,45;47,1328;7,71264;NULL;85,696;47,1328;30,85056;36,0%
400728E6-3CC6-4FA8-93BF-05073DE9ADD4;FF18752D-6DCC-463A-87C9-CFD6E6ACB2CA;66628;474;12.05.2009;10;289;109;1;42,23;0,49;21,5373;6,20781;NULL;42,23;21,5373;14,48489;34,3%
B25D44A9-D6EF-47B1-8CB9-050771B1E5AE;4431400B-DDBC-4635-B475-CCC82488399C;319202;256;10.07.2009;14;291;102;1;217,36;0,34;143,4576;7,39024;NULL;217,36;143,4576;66,51216;30,6%
68C0C472-9CEB-452A-B59E-050783F3EC5F;69384FAB-08E2-4B6C-87A5-22555FEDF6BD;344093;549;03.11.2010;4;282;108;1;318,3318;0,49;162,349218;31,1965164;NULL;318,3318;162,349218;124,7860656;39,2%
98C48AA3-2229-4323-95E7-05079F06CD45;9A1320C4-4B85-448A-A1FB-17318C56CE55;23242;576;06.12.2009;6;288;107;5;4057,17;0,3;2840,019;121,7151;NULL;20285,85;14200,095;5964,0399;29,4%
7EEF99B8-C399-4535-9EB4-0507C33AAD52;9243E301-70F5-4D24-AEAC-C10FA2BFB271;238932;445;05.20.2009;13;293;109;1;76,76;0,37;48,3588;5,68024;NULL;76,76;48,3588;22,72096;29,6%
3868BB7D-6D59-4CD1-BA5A-050820A5C08C;A06FB7E8-C07F-48D8-B836-E21E39373010;219727;329;02.16.2008;5;293;107;1;1583;0,29;1123,93;91,814;NULL;1583;1123,93;367,256;23,2%
478CCF54-77A6-4273-BF9C-05087831C5D5;7ADABEA2-AC8B-4368-ADAF-E456F7EE3F49;181313;578;02.27.2009;1;289;103;1;2826,32;0,18;2317,5824;101,74752;NULL;2826,32;2317,5824;406,99008;14,4%
F3EC24B8-ED66-4D33-AF8E-0508867280EA;3DB98A7C-FDC2-4DC2-AC69-B4BBE1AFAE08;175083;217;11.08.2009;9;295;107;1;59,59;0,36;38,1376;4,29048;NULL;59,59;38,1376;17,16192;28,8%
A8B8AB81-B1EC-4ABF-9DBC-05088895F312;CB11FEDE-B1B9-40F1-ABA2-0DEFFEE3DCD1;199253;585;03.17.2008;5;288;103;7;4124;0,16;3464,16;131,968;NULL;28868;24249,12;4486,912;15,5%
818364EA-154F-4044-BDF4-0508DAC09898;30856339-41C6-4B7F-BDCB-F54077ADC3A4;261518;242;12.02.2009;3;295;108;1;154,96;0,17;128,6168;7,90296;NULL;154,96;128,6168;18,44024;11,9%
DDB9C01E-E16D-40B5-BCD8-0508E9E80295;7227AB00-C948-494C-A723-41D902F846BB;56271;221;08.17.2010;1;282;103;1;60,9348;0,36;38,998272;6,5809584;NULL;60,9348;38,998272;15,3555696;25,2%
05F75811-007A-4DD5-AA81-050967F1D8C0;837C81AD-1F95-485A-82C7-FA00B9C9B197;400225;281;07.29.2009;12;283;108;1;216,24;0,2;172,992;12,9744;NULL;216,24;172,992;30,2736;14,0%
16DDAD7A-4B2A-4060-B111-05096E99767C;DA617763-0D77-48D7-A8A4-62AA9C771DBF;223991;451;06.17.2009;16;285;105;1;68,34;0,43;38,9538;5,87724;NULL;68,34;38,9538;23,50896;34,4%
02318CE6-FC8A-44E4-9D96-05098A26E447;D8CCAE82-0CDD-43D8-9DA9-FF1510B14814;347154;405;04.24.2009;13;291;108;1;174,42;0,2;139,536;3,4884;NULL;174,42;139,536;31,3956;18,0%
C6D06CB4-82DE-4A88-AC45-0509E63847B9;A86AC43F-6298-4B71-9FB6-B27D218C46BB;236619;575;09.26.2010;4;289;110;1;4091,0364;0,22;3191,008392;270,0084024;NULL;4091,0364;3191,008392;630,0196056;15,4%
16CB55B4-A27E-4584-87FF-050A00D1A96F;76FA1FB9-A1ED-4F2F-93C8-0B7823D43325;265068;460;10.10.2009;8;287;101;1;101;0,28;72,72;2,828;NULL;101;72,72;25,452;25,2%
DB6E6087-5FE1-403B-955E-050A18D27EA0;80E0F117-F005-4BDA-8B6C-7D916F23221A;289553;421;08.13.2010;15;290;109;1;118,7178;0,16;99,722952;1,8994848;NULL;118,7178;99,722952;17,0953632;14,4%
194C1CD2-4F96-4C30-A982-050A9B1E68DA;68165EB9-4255-439A-89A0-AF5C9E3270BA;167459;528;11.18.2009;3;292;105;1;65,28;0,3;45,696;3,9168;NULL;65,28;45,696;15,6672;24,0%
25DBC9B4-40F4-499F-A151-050A9C48341C;96DEF3C3-3BC9-4F52-B9A7-6B130807FA62;122151;137;10.07.2010;14;283;108;2;63;1;31,5;3,402;0;126;63;59,598;47,3%
94E312EA-4F64-4B17-B952-050AD0221849;9856E707-4DB1-4144-9BD3-F50E5A41A5B2;248703;349;08.17.2008;15;282;101;1;2000;0,16;1680;64;NULL;2000;1680;256;12,8%
BFD1AFCC-DF38-4EA1-BC40-050AE352808B;1AB8B0F5-3982-4882-9DA6-4D93F392A780;256756;561;09.10.2009;6;287;105;1;4037,6;0,15;3431,96;181,692;NULL;4037,6;3431,96;423,948;10,5%
FDDA0A8E-C361-4063-974F-050AEA307002;FE55E218-8CB6-4FE6-92B4-45764840CA09;307171;400;03.31.2010;11;296;107;1;260,6406;0,49;132,926706;25,5427788;NULL;260,6406;132,926706;102,1711152;39,2%
CAB99156-4A47-4D7D-9B57-050B5C59AAF9;E2E6F865-815C-463E-93F3-B6069F968293;302851;526;06.03.2009;14;286;110;1;57,2;0,3;40,04;3,432;NULL;57,2;40,04;13,728;24,0%
832E39E8-C9E9-4D0C-967F-050B6EEEA38A;AE0FC2C0-111D-4E5E-A759-CBB9F7DB8B14;106001;229;11.11.2009;10;293;108;1;64,51952787;1;39,75437677;7,104875452;0;64,51952787;39,75437677;17,66027564;27,4%
9665618E-4E2F-419C-AD93-050B890752D5;D2E2B9F9-6945-4AF1-A25A-7D03B13D7177;123319;141;05.29.2009;10;295;104;3;24;1;9,6;2,088;0;72;28,8;41,112;57,1%
C8E275F9-BF27-4CDE-BA07-050B98AFFDF3;4EFB14BC-60B1-4CE3-9DEF-1FF5AA20B59C;25505;255;09.26.2009;13;283;100;1;216,14;0,47;114,5542;30,47574;NULL;216,14;114,5542;71,11006;32,9%
DDBA32E4-DDB1-4A68-A4FA-050B9DFEE1C7;A607D61A-DF7F-409C-8B62-028363AA4714;110879;201;10.11.2009;12;294;100;3;57;1;22,8;3,591;0;171;68,4;99,009;57,9%
292F6DEF-A5C4-4940-B8DD-050BAF2E9F8C;BEAFFA44-1AB3-4D59-A3AB-527D86B646D0;245413;566;11.30.2008;8;293;108;8;1927;0,25;1445,25;144,525;NULL;15416;11562;3709,475;24,1%
DD9324E9-75B5-4F34-A761-050BB721BA11;8219D688-740D-4AF9-8002-BE33C3C71350;298365;479;07.23.2009;5;291;100;1;29,29;0,33;19,6243;1,93314;NULL;29,29;19,6243;7,73256;26,4%
998D3B7D-1DEE-41A1-9BD8-050BE27C9B77;0463CD80-6C1A-4E6C-810D-5D85B449818B;400089;530;10.06.2010;6;282;107;1;58,8336;0,31;40,595184;1,8238416;NULL;58,8336;40,595184;16,4145744;27,9%
E769AB9B-DB4F-40BE-9CA5-050BF5F07695;C74F4D9F-68FA-4DAA-80E5-F53715FAB7AB;400032;329;05.21.2008;2;296;105;1;1583;0,29;1123,93;91,814;NULL;1583;1123,93;367,256;23,2%
6D3FA3D2-8AF4-4FF0-A243-050BFA72FF87;3F818679-5B46-40CF-865B-776F9A43A325;400246;272;09.04.2009;13;288;100;1;90,78;0,36;58,0992;9,80424;NULL;90,78;58,0992;22,87656;25,2%
8C903626-7B24-4C5D-92D3-050C293ECE3C;659ED667-AA68-47B4-ADE2-C13C20A08895;89471;408;01.16.2009;5;282;107;1;223,38;0,23;172,0026;10,27548;NULL;223,38;172,0026;41,10192;18,4%
5E845CF0-5980-4BC6-8963-050C47442E7D;3E04C8FB-AD20-4396-9A13-E983FE7FF5B6;191493;501;08.21.2010;8;288;105;1;56,7324;0,18;46,520568;2,0423664;NULL;56,7324;46,520568;8,1694656;14,4%
DFA02EEC-A875-4248-A04A-050C89A12B1A;17475496-4383-41DF-857B-EA7F59E13774;94044;600;01.03.2008;15;290;104;1;1800;0,17;1494;30,6;NULL;1800;1494;275,4;15,3%
